page,country,rev_id,Population,prediction
Syed Hussein Alatas,Malaysia,805601110.0,32781000.0,C
V. Sivakumar,Malaysia,805601302.0,32781000.0,C
Ahmad Maslan,Malaysia,805923753.0,32781000.0,Start
Abdullah CD,Malaysia,805966591.0,32781000.0,Start
Abdul Azeez Abdul Rahim,Malaysia,806010004.0,32781000.0,Start
Budiman Mohd Zohdi,Malaysia,806054094.0,32781000.0,C
Goh Leong San,Malaysia,806215172.0,32781000.0,GA
Reezal Merican Naina Merican,Malaysia,806282713.0,32781000.0,Start
Gooi Hsiao-Leung,Malaysia,806318338.0,32781000.0,Start
Christina Liew,Malaysia,806337545.0,32781000.0,Stub
Mohd Ali Rustam,Malaysia,806620169.0,32781000.0,Start
Ahmad Faizal Azumu,Malaysia,806631152.0,32781000.0,Stub
Vijayaratnam Seevaratnam,Malaysia,806680626.0,32781000.0,Start
Kassim Ahmad,Malaysia,806771221.0,32781000.0,Start
Syed Saddiq Syed Abdul Rahman,Malaysia,806791628.0,32781000.0,Stub
Asyraf Wajdi Dusuki,Malaysia,806956559.0,32781000.0,Start
Wang Gungwu,Malaysia,807071050.0,32781000.0,C
Devan Nair,Malaysia,807115130.0,32781000.0,C
Mahathir Mohamad,Malaysia,807123974.0,32781000.0,FA
Devaki Krishnan,Malaysia,807132553.0,32781000.0,Start
M. Kayveas,Malaysia,807137201.0,32781000.0,Start
Najib Razak,Malaysia,807167610.0,32781000.0,B
Kumutha Rahman,Malaysia,807312413.0,32781000.0,Stub
Tunku Abdul Rahman,Malaysia,807346458.0,32781000.0,C
Abdul Razak Hussein,Malaysia,807369775.0,32781000.0,C
Ali Fawzi Rebaine,Algeria,686269631.0,44357000.0,Stub
Ahmed Attaf,Algeria,705910185.0,44357000.0,Stub
Ahmed Djoghlaf,Algeria,707427823.0,44357000.0,Stub
Hammi Larouissi,Algeria,708060571.0,44357000.0,Stub
Salah Goudjil,Algeria,708980561.0,44357000.0,Stub
Yazid Zerhouni,Algeria,711888752.0,44357000.0,Stub
Saad Dahlab,Algeria,712810569.0,44357000.0,Stub
Naima Farhi,Algeria,713203530.0,44357000.0,Stub
Mustapha Stambouli,Algeria,713635313.0,44357000.0,Stub
Rabeh Kebir,Algeria,721935284.0,44357000.0,Stub
Ali Boumendjel,Algeria,721981996.0,44357000.0,Stub
Mahmoud Cherif,Algeria,722113361.0,44357000.0,Stub
Abdelhamid Temmar,Algeria,739114957.0,44357000.0,Stub
Abdelhafid Boussouf,Algeria,740440784.0,44357000.0,Stub
Abderrachid Boukerzaza,Algeria,740706219.0,44357000.0,Stub
Mohamed Boudiaf,Algeria,746646095.0,44357000.0,C
Abderrahmane Farès,Algeria,746764434.0,44357000.0,Start
Lamine Khene,Algeria,746936441.0,44357000.0,Stub
Fatima Zohra Karadja,Algeria,747481177.0,44357000.0,Start
Mhamed Yazid,Algeria,747720470.0,44357000.0,Start
Rabah Bitat,Algeria,755092305.0,44357000.0,Start
Mounia Meslem,Algeria,757615880.0,44357000.0,Stub
Mourad Medelci,Algeria,757817902.0,44357000.0,Start
Tahar Touati,Algeria,760143034.0,44357000.0,Start
Mohamed Ben Ahmed Abdelghani,Algeria,764203869.0,44357000.0,Stub
Omar Oussedik,Algeria,766079623.0,44357000.0,Start
Mohamed Salah Dembri,Algeria,766231134.0,44357000.0,Stub
Fatiha Boudiaf,Algeria,766231159.0,44357000.0,Start
Mohamed Boudia,Algeria,766231165.0,44357000.0,Start
Ahmed Tewfik El Madani,Algeria,767405413.0,44357000.0,Stub
Khalida Toumi,Algeria,770282657.0,44357000.0,Start
Lyès Deriche,Algeria,771832169.0,44357000.0,Start
Djilali Mehri,Algeria,772651059.0,44357000.0,Stub
Mouloud Kacem Naît Belkacem,Algeria,774806785.0,44357000.0,Stub
Boualem Bessaïh,Algeria,776740910.0,44357000.0,Start
Bakhti Belaïb,Algeria,776925770.0,44357000.0,Stub
Karim Djoudi,Algeria,778326830.0,44357000.0,Stub
Nadia Boubeghla,Algeria,779427583.0,44357000.0,Stub
Zahra Dardouri,Algeria,779427783.0,44357000.0,Stub
Nouria Yamina Zerhouni,Algeria,779427849.0,44357000.0,Stub
Abdelkader Hachani,Algeria,780207199.0,44357000.0,Start
Belaid Abdessalam,Algeria,780658360.0,44357000.0,Stub
Smail Hamdani,Algeria,780665054.0,44357000.0,Start
Mouloud Hamrouche,Algeria,780680919.0,44357000.0,Stub
Ahmed Benbitour,Algeria,782105275.0,44357000.0,Stub
Abdennour Abrous,Algeria,782192657.0,44357000.0,Stub
Azzedine Mihoubi,Algeria,784420611.0,44357000.0,Start
Nouara Saadia,Algeria,785156476.0,44357000.0,Stub
Abane Ramdane,Algeria,785742807.0,44357000.0,Stub
Saïd Sadi,Algeria,787911144.0,44357000.0,Start
Fatiha Serour,Algeria,787988818.0,44357000.0,Stub
Leila Zerrougui,Algeria,788010268.0,44357000.0,Start
Mourad Benmehidi,Algeria,788018992.0,44357000.0,Start
Said Boualam,Algeria,788254131.0,44357000.0,Start
Kasdi Merbah,Algeria,788299558.0,44357000.0,Start
Ferhat Mehenni,Algeria,788458570.0,44357000.0,Start
Amar Ghoul,Algeria,788748788.0,44357000.0,Stub
Mohamed Khider,Algeria,788827246.0,44357000.0,Start
Jacques Chevallier,Algeria,791039747.0,44357000.0,Start
List of mayors of Oran,Algeria,791295370.0,44357000.0,Start
List of mayors of Algiers,Algeria,791312936.0,44357000.0,Stub
Mohamed Belouizdad,Algeria,791704982.0,44357000.0,Stub
Krim Belkacem,Algeria,793167978.0,44357000.0,Start
Zohra Drif,Algeria,793588934.0,44357000.0,Start
Abdallah Djaballah,Algeria,793718332.0,44357000.0,Stub
Benyoucef Benkhedda,Algeria,794381535.0,44357000.0,B
Benaouda Hadj Hacène Bachterzi,Algeria,794404263.0,44357000.0,Stub
Bouguerra Soltani,Algeria,794692299.0,44357000.0,Stub
Ibrahim Bey,Algeria,795485624.0,44357000.0,Start
"List of beys of Constantine, Algeria",Algeria,795485627.0,44357000.0,Start
Houda-Imane Faraoun,Algeria,796300546.0,44357000.0,Start
List of Ottoman governors of Algiers,Algeria,796315940.0,44357000.0,Start
Said Djinnit,Algeria,796386574.0,44357000.0,Start
Ramtane Lamamra,Algeria,796388361.0,44357000.0,Start
Mohamed Khemisti,Algeria,796407786.0,44357000.0,Stub
Boudina Mostefa,Algeria,796600973.0,44357000.0,Stub
Chara Bachir,Algeria,796608168.0,44357000.0,Stub
Draoui Mohamed,Algeria,796627766.0,44357000.0,Stub
Kara Baya,Algeria,796666436.0,44357000.0,Stub
Mokdad Sifi,Algeria,796669862.0,44357000.0,Stub
Abderrahmane Benkhalfa,Algeria,796929637.0,44357000.0,Stub
Ali Kafi,Algeria,796945473.0,44357000.0,Start
Abdeslam Bouchouareb,Algeria,797037799.0,44357000.0,Stub
Lakhdar Brahimi,Algeria,797172347.0,44357000.0,C
Mohammed Saleh Bendjelloul,Algeria,797399413.0,44357000.0,Stub
Chadli Bendjedid,Algeria,797986413.0,44357000.0,C
Zuhur Wanasi,Algeria,798667851.0,44357000.0,Start
President of Algeria,Algeria,799290487.0,44357000.0,C
Ahmed Ouyahia,Algeria,799959233.0,44357000.0,GA
Abdelmalek Sellal,Algeria,799959652.0,44357000.0,Start
Farida Haddouche,Algeria,800042876.0,44357000.0,Stub
Ali Haroun,Algeria,800725058.0,44357000.0,Stub
Lakhdar Ben Tobbal,Algeria,800725950.0,44357000.0,Stub
Abdelhamid Brahimi,Algeria,800726457.0,44357000.0,Stub
Abdelaziz Bouteflika,Algeria,801180489.0,44357000.0,C
Louisa Hanoune,Algeria,801466524.0,44357000.0,C
Abdelmadjid Tebboune,Algeria,801607196.0,44357000.0,Start
Hayreddin Barbarossa,Algeria,802441492.0,44357000.0,B
Ahmed Bey ben Mohamed Chérif,Algeria,802519267.0,44357000.0,Start
Liamine Zéroual,Algeria,802574873.0,44357000.0,Start
Emir Abdelkader,Algeria,803016375.0,44357000.0,B
Hocine Aït Ahmed,Algeria,803291657.0,44357000.0,Start
Ahmed Ben Bella,Algeria,803965612.0,44357000.0,C
Lalla Fatma N'Soumer,Algeria,804073508.0,44357000.0,Start
Mahfoud Nahnah,Algeria,804142444.0,44357000.0,Start
Amar Abba,Algeria,804372706.0,44357000.0,Stub
Redha Malek,Algeria,804696553.0,44357000.0,Start
Sid Ahmed Ghozali,Algeria,804905610.0,44357000.0,Stub
Mohamed Seghir Boushaki,Algeria,805107344.0,44357000.0,GA
Abdelmalek Benhabyles,Algeria,805427697.0,44357000.0,Stub
Nouria Benghabrit-Remaoun,Algeria,805484867.0,44357000.0,Start
Mohamed Deriche,Algeria,805618028.0,44357000.0,C
Cheikh Mokrani,Algeria,806013558.0,44357000.0,Start
Ferhat Abbas,Algeria,806762937.0,44357000.0,C
Houari Boumédiène,Algeria,806763023.0,44357000.0,C
Maurice Laban,Algeria,807321345.0,44357000.0,Stub
President of Taiwan,Taiwan,686619225.0,23610000.0,Stub
Timothy Ting,Taiwan,701014752.0,23610000.0,Start
Huang Shujing,Taiwan,707047538.0,23610000.0,Stub
Cheng Li-wen,Taiwan,710095591.0,23610000.0,Stub
Chen Po-chih,Taiwan,711596369.0,23610000.0,Stub
Chiu Yi,Taiwan,717512990.0,23610000.0,Stub
Chang Pei-chih,Taiwan,722965184.0,23610000.0,Stub
Hsueh Ling,Taiwan,723280242.0,23610000.0,Stub
Chang Fan,Taiwan,724109005.0,23610000.0,Start
Lee I-yang,Taiwan,724861210.0,23610000.0,Stub
Jiang Fucong,Taiwan,729319133.0,23610000.0,Start
Lin Hung-chih,Taiwan,736664820.0,23610000.0,Stub
Teng Tsu-lin,Taiwan,737512327.0,23610000.0,Stub
Chen Ting-fei,Taiwan,737991531.0,23610000.0,Stub
Huang Kuo-chung,Taiwan,743302784.0,23610000.0,Stub
Yang Kuo-chiang,Taiwan,746071945.0,23610000.0,Start
Hou Chong-wen,Taiwan,748482058.0,23610000.0,Stub
Chih-Peng Huang,Taiwan,750880781.0,23610000.0,Stub
Yang Chiung-ying,Taiwan,751062013.0,23610000.0,Stub
Yuan Tze-yu,Taiwan,752820880.0,23610000.0,Stub
Hsu Ming-tsai,Taiwan,752841804.0,23610000.0,Start
Chen Kuei-miao,Taiwan,752841817.0,23610000.0,Stub
Tien Chiu-chin,Taiwan,753094173.0,23610000.0,Stub
Chang Tien-chin,Taiwan,753258632.0,23610000.0,Stub
Chen Ching-tsai,Taiwan,753260303.0,23610000.0,Stub
Wang Lan,Taiwan,753487535.0,23610000.0,Stub
Wang Yu-yun,Taiwan,753825787.0,23610000.0,Start
Yang Chin-hu,Taiwan,753826118.0,23610000.0,Stub
Ding Kung-wha,Taiwan,754029084.0,23610000.0,Stub
Tibusungu 'e Vayayana,Taiwan,754083908.0,23610000.0,Stub
Hwang Yea-baang,Taiwan,754149320.0,23610000.0,Stub
Kuan Chung-ming,Taiwan,754156257.0,23610000.0,Start
Lin Chu-chia,Taiwan,754578308.0,23610000.0,Start
Howard S.H. Shyr,Taiwan,754949664.0,23610000.0,Start
Su Chun-jung,Taiwan,754951326.0,23610000.0,Stub
Sun Ta-chuan,Taiwan,754953077.0,23610000.0,Stub
Irving H.C. Tai,Taiwan,755144385.0,23610000.0,Stub
Tseng Shu-cheng,Taiwan,755518156.0,23610000.0,Stub
Wang Chung-yi,Taiwan,755817794.0,23610000.0,Stub
Tsai Huei-min,Taiwan,755819084.0,23610000.0,Stub
Teng Min-chih,Taiwan,755819501.0,23610000.0,Stub
Sun Te-hsiung,Taiwan,755821632.0,23610000.0,Stub
Shih Hui-fen,Taiwan,755832476.0,23610000.0,Stub
Luh Dun-jin,Taiwan,755969114.0,23610000.0,Stub
Lu Kuo-hua,Taiwan,755969184.0,23610000.0,Stub
Liu Yu-you,Taiwan,755969322.0,23610000.0,Stub
Liu I-chou,Taiwan,755969854.0,23610000.0,Start
Chen Jinn-lih,Taiwan,755982724.0,23610000.0,Stub
Lin Chiang-yi,Taiwan,755995691.0,23610000.0,Start
Lee Han-shen,Taiwan,755996543.0,23610000.0,Stub
Kao Koong-lian,Taiwan,756000507.0,23610000.0,C
Kao Fu-yao,Taiwan,756001155.0,23610000.0,Stub
Huang Kuang-nan,Taiwan,756290028.0,23610000.0,Stub
Hsin Shih-chang,Taiwan,756290510.0,23610000.0,Start
Michael Gau,Taiwan,756309411.0,23610000.0,Stub
Joyce Feng,Taiwan,756309604.0,23610000.0,Stub
Chu Tzer-ming,Taiwan,756310596.0,23610000.0,Stub
Chou Yuan-chin,Taiwan,756310874.0,23610000.0,Stub
Cheng Chang-hsiung,Taiwan,756465347.0,23610000.0,Stub
Chen Shi-shuenn,Taiwan,756465664.0,23610000.0,Stub
Lin Hsin-i,Taiwan,756605638.0,23610000.0,Stub
Paul Chiu,Taiwan,756606361.0,23610000.0,Stub
Wu Mei-hung,Taiwan,756732391.0,23610000.0,C
Yan Jeou-rong,Taiwan,756897093.0,23610000.0,Stub
Wu Yu-jen,Taiwan,756998766.0,23610000.0,Stub
Huang Fu-yuan,Taiwan,757254035.0,23610000.0,Stub
Yen Chiu-lai,Taiwan,757353921.0,23610000.0,Start
Shirley Kuo,Taiwan,757402450.0,23610000.0,Stub
Ho Mei-yueh,Taiwan,757563196.0,23610000.0,Start
Kao Su-po,Taiwan,758060701.0,23610000.0,Stub
Sung Yu-hsieh,Taiwan,758394764.0,23610000.0,Stub
Cheng Jei-cheng,Taiwan,758682356.0,23610000.0,Stub
Chen Shu-hui,Taiwan,759304620.0,23610000.0,Stub
Wu Ching-ji,Taiwan,759355849.0,23610000.0,Stub
Shea Jia-dong,Taiwan,759614202.0,23610000.0,Stub
Lee Sush-der,Taiwan,759614813.0,23610000.0,Stub
Ho Chih-chin,Taiwan,759664380.0,23610000.0,Start
Kao Shien-quey,Taiwan,759762778.0,23610000.0,Stub
Liao Liou-yi,Taiwan,760963711.0,23610000.0,Stub
Lin Fong-cheng,Taiwan,760970380.0,23610000.0,Start
Liao Cheng-hao,Taiwan,760987606.0,23610000.0,Stub
Wu Chen-huan,Taiwan,761025180.0,23610000.0,Stub
James C. F. Huang,Taiwan,761074170.0,23610000.0,Start
Pan Men-an,Taiwan,761141148.0,23610000.0,Start
Meng Fan-chao,Taiwan,761180310.0,23610000.0,Stub
Yang Chiu-hsing,Taiwan,761182163.0,23610000.0,Start
Lee Yi-ting,Taiwan,761349682.0,23610000.0,Stub
Hsueh Hsiang-chuan,Taiwan,761425305.0,23610000.0,Stub
Tang Bi-a,Taiwan,761461328.0,23610000.0,Stub
Wu Ying-yih,Taiwan,761475154.0,23610000.0,Stub
Chen Jian-yu,Taiwan,761534819.0,23610000.0,Stub
Tsai Duei,Taiwan,761547293.0,23610000.0,Stub
Chan I-hua,Taiwan,763640975.0,23610000.0,Stub
Chang Chuan-tien,Taiwan,763800605.0,23610000.0,Stub
Chen Chao-min,Taiwan,763939836.0,23610000.0,Stub
Chung Wan-mei,Taiwan,764832548.0,23610000.0,Stub
Wu Tsung-tsong,Taiwan,765234214.0,23610000.0,Stub
Lee Tien-yu,Taiwan,765267997.0,23610000.0,Stub
Ervin Yen,Taiwan,765711929.0,23610000.0,Start
Lin Shu-fen,Taiwan,766751652.0,23610000.0,Stub
List of leaders of the Republic of China,Taiwan,767691746.0,23610000.0,B
Chang Nien-chung,Taiwan,767821966.0,23610000.0,Stub
Yu Kuo-hwa,Taiwan,767876161.0,23610000.0,Stub
Shih Su-mei,Taiwan,767969965.0,23610000.0,Stub
Chen Ta-ching,Taiwan,768067018.0,23610000.0,Stub
Huang Chieh,Taiwan,768068754.0,23610000.0,Stub
Lee Jye,Taiwan,768168369.0,23610000.0,Stub
Tsai Chuen-horng,Taiwan,768879764.0,23610000.0,Stub
You Ching,Taiwan,768991544.0,23610000.0,Stub
Hung Chi-chang,Taiwan,769063141.0,23610000.0,Start
Ho Hsin-chun,Taiwan,769078013.0,23610000.0,Stub
Lee Shu-chuan,Taiwan,769235159.0,23610000.0,Start
Schive Chi,Taiwan,769729119.0,23610000.0,Stub
Wu Rong-i,Taiwan,769905668.0,23610000.0,Start
Lee Chiao-ju,Taiwan,770069285.0,23610000.0,C
Lee Chu-feng,Taiwan,770375158.0,23610000.0,Stub
Wu Cherng-dean,Taiwan,771110811.0,23610000.0,Stub
Liu Ching-chung,Taiwan,771212119.0,23610000.0,Start
Tang Yao-ming,Taiwan,771212300.0,23610000.0,Stub
List of female cabinet ministers of Taiwan,Taiwan,771304546.0,23610000.0,Start
Liu Yuh-san,Taiwan,772390602.0,23610000.0,Stub
Yeh Hsien-hsiu,Taiwan,772444660.0,23610000.0,Stub
Wu Nai-ren,Taiwan,773391053.0,23610000.0,Stub
Chen Chi-chuan,Taiwan,773449118.0,23610000.0,Stub
Chan Ting-I,Taiwan,773769535.0,23610000.0,Stub
George Huang (politician),Taiwan,773944795.0,23610000.0,Stub
Wang Ginn-wang,Taiwan,774075954.0,23610000.0,Start
Rosalia Wu,Taiwan,774076129.0,23610000.0,Start
Hsu Chih-chieh,Taiwan,774128815.0,23610000.0,Stub
Shih Chih-ming,Taiwan,774497630.0,23610000.0,Stub
Toshiko Hamayotsu,Taiwan,775794931.0,23610000.0,Stub
Wu Shih-wen,Taiwan,775942894.0,23610000.0,Stub
Chiu Chuang-huan,Taiwan,775971139.0,23610000.0,Stub
Ho Pei-shan,Taiwan,776053649.0,23610000.0,Stub
Chang Feng-hsu,Taiwan,776173874.0,23610000.0,Stub
Lee Chin-yung,Taiwan,776355501.0,23610000.0,Start
Su Chih-fen,Taiwan,776355857.0,23610000.0,Start
James Tsai,Taiwan,776365041.0,23610000.0,Start
Hsu Shih-hsien,Taiwan,776854054.0,23610000.0,Stub
Hung Tzu-yung,Taiwan,776943964.0,23610000.0,Start
Cheng Wen-tsan,Taiwan,777430049.0,23610000.0,Start
Lin Chih-chien,Taiwan,777431164.0,23610000.0,Stub
Lin Yu-chang,Taiwan,777431415.0,23610000.0,Stub
Huang Chao-shun,Taiwan,778111181.0,23610000.0,Start
Chang Show-foong,Taiwan,778153663.0,23610000.0,Start
Hollington Tong,Taiwan,778869784.0,23610000.0,Stub
Ko Tun-hwa,Taiwan,779138710.0,23610000.0,Stub
Liu Shyh-fang,Taiwan,779176599.0,23610000.0,Stub
Chen Cheng-jia,Taiwan,779329769.0,23610000.0,Stub
Chiang Chung-ling,Taiwan,779329843.0,23610000.0,Stub
Kao Yang-sheng,Taiwan,779330021.0,23610000.0,Stub
Kuo Ting-tsai,Taiwan,779330048.0,23610000.0,Stub
Yan Hong-sen,Taiwan,779330463.0,23610000.0,Stub
Josephine Chu,Taiwan,779481542.0,23610000.0,Start
Yu Mei-nu,Taiwan,779481573.0,23610000.0,Start
Lisa Huang,Taiwan,779489210.0,23610000.0,C
Chen Shi-chang,Taiwan,779721834.0,23610000.0,Stub
Lin Cheng-yi (politician),Taiwan,779817489.0,23610000.0,Stub
Chen Hsiu-ching,Taiwan,779866503.0,23610000.0,Stub
Jack C. K. Teng,Taiwan,780066526.0,23610000.0,C
Wu Jin-lin,Taiwan,780277719.0,23610000.0,Stub
Fan Liang-shiow,Taiwan,780588153.0,23610000.0,Stub
Tsay Jaw-yang,Taiwan,780591356.0,23610000.0,Stub
Lin Hsi-shan,Taiwan,780593713.0,23610000.0,Start
Lin Yu-fang,Taiwan,780595638.0,23610000.0,Stub
Lin Neng-pai,Taiwan,780615532.0,23610000.0,Stub
Shyu Jyuo-min,Taiwan,780757668.0,23610000.0,Start
Mou Chung-yuan,Taiwan,780758100.0,23610000.0,Stub
Henry Sun,Taiwan,780758168.0,23610000.0,Stub
Chiu Chui-cheng,Taiwan,780759995.0,23610000.0,Stub
Chen Chien-liang,Taiwan,780796304.0,23610000.0,Stub
Hsiao-hung Nancy Chen,Taiwan,780796472.0,23610000.0,Stub
Yang Sui-sheng,Taiwan,780946979.0,23610000.0,Start
Liu Cheng-hung,Taiwan,780951390.0,23610000.0,Start
Wang Chien-fa,Taiwan,780952949.0,23610000.0,Start
Justin Huang,Taiwan,780959175.0,23610000.0,Start
Chen Shui-tsai,Taiwan,780960535.0,23610000.0,Stub
Lee Chun-yi,Taiwan,780978255.0,23610000.0,Start
Chen Hsueh-sheng,Taiwan,781006404.0,23610000.0,Start
Chen Fu-hai,Taiwan,781045617.0,23610000.0,Start
Lin Bih-jaw,Taiwan,781089187.0,23610000.0,Start
Liu Chien-sin,Taiwan,781089320.0,23610000.0,Stub
Tsai De-sheng,Taiwan,781126235.0,23610000.0,Stub
Chou Hsi-wei,Taiwan,781324428.0,23610000.0,Start
Cheng Chih-lung (basketball),Taiwan,781328475.0,23610000.0,Start
Lin Ming-chen,Taiwan,781521451.0,23610000.0,Start
Liu Cheng-ying,Taiwan,782005867.0,23610000.0,Start
Liu Chih,Taiwan,782006071.0,23610000.0,B
Chen Yu-mei,Taiwan,782940315.0,23610000.0,Start
Hsu Ming-yuan,Taiwan,782964252.0,23610000.0,Stub
Chern Jenn-chuan,Taiwan,783074918.0,23610000.0,Start
Ma Wen-chun,Taiwan,783316423.0,23610000.0,Stub
Tina Pan,Taiwan,783345202.0,23610000.0,C
Han Kuo-yu,Taiwan,783346239.0,23610000.0,Start
Hsu Chun-yat,Taiwan,783440162.0,23610000.0,Start
Chen Kuang-fu,Taiwan,783705327.0,23610000.0,Start
Kang Shih-ju,Taiwan,783712458.0,23610000.0,Stub
Hsu Hsin-ying,Taiwan,783712551.0,23610000.0,Start
Lin Pin-kuan,Taiwan,783826541.0,23610000.0,Start
Kuan Bi-ling,Taiwan,784234199.0,23610000.0,Start
Huang Chih-hsiung,Taiwan,784601783.0,23610000.0,Start
Wen Hsing-tsun,Taiwan,785147530.0,23610000.0,Stub
Su Tseng-chang,Taiwan,785153272.0,23610000.0,C
Liu Shen-liang,Taiwan,785605298.0,23610000.0,Stub
Xu Yongchang,Taiwan,786106872.0,23610000.0,Start
Day Guey-ing,Taiwan,786868152.0,23610000.0,Stub
Shiu Ming-neng,Taiwan,786868425.0,23610000.0,Stub
Tseng Chung-ming,Taiwan,786868487.0,23610000.0,Stub
Twu Shiing-jer,Taiwan,786868516.0,23610000.0,Start
Yang Chih-liang,Taiwan,786868537.0,23610000.0,Stub
Yeh Ching-chuan,Taiwan,786868565.0,23610000.0,Start
Chen Chi-lu,Taiwan,786869058.0,23610000.0,Start
Wong Chin-chu,Taiwan,786869091.0,23610000.0,Start
Huang Pi-twan,Taiwan,786869155.0,23610000.0,Start
Ovid Tzeng,Taiwan,786869220.0,23610000.0,Stub
Hu Chen-pu,Taiwan,786869672.0,23610000.0,Stub
Jaw Shaw-kong,Taiwan,786870086.0,23610000.0,Start
Winston Dang,Taiwan,786870462.0,23610000.0,Start
Wei Kuo-yen,Taiwan,786870511.0,23610000.0,Start
Tjiu Mau-ying,Taiwan,786871028.0,23610000.0,Stub
Chen Chih-ching,Taiwan,786871281.0,23610000.0,Stub
Tsao Chi-hung,Taiwan,786871291.0,23610000.0,Start
Lin Tsung-hsien,Taiwan,786871298.0,23610000.0,Start
Chang Tzi-chin,Taiwan,786871809.0,23610000.0,Stub
Pan Shih-wei,Taiwan,786872846.0,23610000.0,Start
Hao Feng-ming,Taiwan,786872977.0,23610000.0,Start
Kuo Fang-yu,Taiwan,786873032.0,23610000.0,Stub
Woody Duh,Taiwan,786873670.0,23610000.0,Start
Hwang Jung-chiou,Taiwan,786873833.0,23610000.0,Start
Lin Shu-chen,Taiwan,786874899.0,23610000.0,Stub
Lucia Lin,Taiwan,786874913.0,23610000.0,Stub
Peng Sheng-chu,Taiwan,786875408.0,23610000.0,Stub
Sheu Yu-jer,Taiwan,786875530.0,23610000.0,Stub
Shih Yen-shiang,Taiwan,786875778.0,23610000.0,Stub
Tseng Ming-chung,Taiwan,786875994.0,23610000.0,Start
Wang Cheng-teng,Taiwan,786876334.0,23610000.0,Start
Wu Se-hwa,Taiwan,786877184.0,23610000.0,Start
Wu Tang-chieh,Taiwan,786877311.0,23610000.0,Start
Yeh Shin-cheng,Taiwan,786877678.0,23610000.0,Start
Yiin Chii-ming,Taiwan,786877795.0,23610000.0,Stub
Yu Ming-shi,Taiwan,786877848.0,23610000.0,Stub
Chen Chien-jen (born 1939),Taiwan,786878373.0,23610000.0,Stub
Tung Kuo-yu,Taiwan,786879421.0,23610000.0,Stub
Vanessa Shih,Taiwan,786879517.0,23610000.0,C
Koh Se-kai,Taiwan,786880612.0,23610000.0,Stub
Ting Mao-shih,Taiwan,786881384.0,23610000.0,Stub
Timothy Yang,Taiwan,786881665.0,23610000.0,Start
Hsu Shui-teh,Taiwan,786881873.0,23610000.0,Stub
Simon Ko,Taiwan,786883245.0,23610000.0,Start
Jason Yuan,Taiwan,786898013.0,23610000.0,Stub
David Lee (politician),Taiwan,787219583.0,23610000.0,C
Chung-Ming Wang,Taiwan,787609673.0,23610000.0,Start
Hsiao Bi-khim,Taiwan,787725015.0,23610000.0,C
Walis Perin,Taiwan,788028560.0,23610000.0,GA
Clara Chou,Taiwan,788086930.0,23610000.0,C
Chang King-yuh,Taiwan,788271000.0,23610000.0,Stub
Tsai Ling-lan,Taiwan,788549363.0,23610000.0,Stub
Feng Shih-kuan,Taiwan,788591885.0,23610000.0,Start
Liu Chuan-chung,Taiwan,788681195.0,23610000.0,Stub
Shen Lyu-shun,Taiwan,788681641.0,23610000.0,Start
Yang Sen,Taiwan,788696149.0,23610000.0,Start
Frederick Chien,Taiwan,789227920.0,23610000.0,Start
You Hwai-yin,Taiwan,789272946.0,23610000.0,Stub
Lee Fu-hsing,Taiwan,789357267.0,23610000.0,Start
Chang Chun-hung,Taiwan,789381469.0,23610000.0,Start
Fan Lai-chin,Taiwan,789400191.0,23610000.0,Stub
Chiang Peng-chien,Taiwan,789445701.0,23610000.0,Start
Lin Tzu-ling,Taiwan,789449096.0,23610000.0,Stub
Lee Yung-te,Taiwan,789700580.0,23610000.0,Stub
Yang Hung-duen,Taiwan,789721582.0,23610000.0,Stub
Tu Cheng-sheng,Taiwan,789721982.0,23610000.0,Start
Yu Lin-ya,Taiwan,789722047.0,23610000.0,Stub
Ko Chun-hsiung,Taiwan,789722176.0,23610000.0,C
Lin Yi-shih,Taiwan,790071367.0,23610000.0,Start
Chen Chao-ming,Taiwan,790350399.0,23610000.0,Stub
Wu Chi-ming,Taiwan,790359572.0,23610000.0,Stub
Mary Chen,Taiwan,790476111.0,23610000.0,GA
Yen Ching-piao,Taiwan,790553690.0,23610000.0,GA
Lee Chao-ching,Taiwan,790553794.0,23610000.0,Start
